word,x,y,x_mod,y_mod
September,-8.772168159,27.86748886,-87.72168159,278.6748886
climateataglance,-25.83063507,4.610249996,-258.3063507,46.10249996
heartland,-33.1055069,0.833632708,-331.055069,8.33632708
rises,13.04456997,-29.63354492,130.4456997,-296.3354492
sediment,10.88570881,-30.60376549,108.8570881,-306.0376549
height,-27.61985779,-20.55394554,-276.1985779,-205.5394554
airports,-29.87303543,2.407868624,-298.7303543,24.07868624
build,13.61921406,-31.19889069,136.1921406,-311.9889069
Figure,-16.99635506,43.18599701,-169.9635506,431.8599701
Maldives,-30.21315384,0.233016267,-302.1315384,2.33016267
Note,19.83706093,-27.00531578,198.3706093,-270.0531578
Source,-34.97808838,16.62029839,-349.7808838,166.2029839
reef,10.41194057,-32.04220581,104.1194057,-320.4220581
Additional,-28.44605255,14.81604195,-284.4605255,148.1604195
allow,24.52364731,4.777863503,245.2364731,47.77863503
Times,-30.9910965,-8.721954346,-309.910965,-87.21954346
reading,-31.82785416,39.62816238,-318.2785416,396.2816238
July,-26.36340332,4.042299747,-263.6340332,40.42299747
Willis,-30.40777397,15.58603954,-304.0777397,155.8603954
January,-31.02904129,15.02705002,-310.2904129,150.2705002
offer,-7.601625443,1.570892334,-76.01625443,15.70892334
constructed,-29.78419495,2.345127821,-297.8419495,23.45127821
archive,-29.18459511,2.891869068,-291.8459511,28.91869068
modest,7.334429264,-32.55669785,73.34429264,-325.5669785
WHO,-22.84173584,5.905158997,-228.4173584,59.05158997
Africa,13.67945862,-36.09504318,136.7945862,-360.9504318
plotted,-24.15023994,4.299907207,-241.5023994,42.99907207
Chapter,19.86160851,35.05506897,198.6160851,350.5506897
Four,20.32297325,37.86383057,203.2297325,378.6383057
Reconsidered,11.93976879,37.27065659,119.3976879,372.7065659
Fossil,9.933764458,38.09118652,99.33764458,380.9118652
Fuels,9.974403381,38.12921906,99.74403381,381.2921906
link,9.169579506,-40.94626236,91.69579506,-409.4626236
Nongovernmental,8.701945305,42.61582184,87.01945305,426.1582184
International,8.630745888,42.75376129,86.30745888,427.5376129
ISBN,-20.17670822,8.290124893,-201.7670822,82.90124893
FALSE,21.12916946,31.17549133,211.2916946,311.7549133
FALSE,-5.231953621,51.59670639,-52.31953621,515.9670639
Licensed,-44.07527161,19.68761253,-440.7527161,196.8761253
Graph,-29.71557236,16.95469093,-297.1557236,169.5469093
rf,-44.35726166,19.16251755,-443.5726166,191.6251755
sustained,2.379631758,-10.51287842,23.79631758,-105.1287842
closer,29.75469589,-23.76641464,297.5469589,-237.6641464
became,-14.91904736,-43.76736069,-149.1904736,-437.6736069
ncdc,-34.99162292,8.99185276,-349.9162292,89.9185276
noaa,-35.20897675,8.481836319,-352.0897675,84.81836319
crn,-34.28099823,9.145236969,-342.8099823,91.45236969
historically,-11.19421291,-21.43233871,-111.9421291,-214.3233871
typical,34.01663589,-25.09457016,340.1663589,-250.9457016
Index,29.97418785,-14.11536598,299.7418785,-141.1536598
later,-11.5390625,10.43659592,-115.390625,104.3659592
occurrence,11.19202042,5.452276707,111.9202042,54.52276707
defines,28.81715202,-13.86333466,288.1715202,-138.6333466
Patrick,-17.17165565,22.6346817,-171.7165565,226.346817
Michaels,-17.32931709,22.55622101,-173.2931709,225.5622101
sufficiently,31.33843231,0.254732668,313.3843231,2.54732668
Crockford,-29.71863556,22.32643127,-297.1863556,223.2643127
documents,-35.08110809,2.627867937,-350.8110809,26.27867937
Bear,-30.41132545,21.00832558,-304.1132545,210.0832558
Catastrophe,-30.41249466,21.01229477,-304.1249466,210.1229477
considered,-33.04326248,-20.28487396,-330.4326248,-202.8487396
London,-11.1247921,31.14832687,-111.247921,311.4832687
pdf,-32.99237061,4.996482849,-329.9237061,49.96482849
Anderson,-20.41991997,19.66735458,-204.1991997,196.6735458
E,-23.52647972,19.82168388,-235.2647972,198.2168388
R,-23.46172905,17.01632881,-234.6172905,170.1632881
W,-22.91880035,16.79817772,-229.1880035,167.9817772
status,-9.224175453,8.744568825,-92.24175453,87.44568825
Letters,-10.48735619,22.55875397,-104.8735619,225.5875397
alkaline,23.33461189,-32.51332855,233.3461189,-325.1332855
pH,24.03455544,-32.91324615,240.3455544,-329.1324615
neutral,-15.95945072,-21.80725861,-159.5945072,-218.0725861
fallen,17.04752922,-32.27894592,170.4752922,-322.7894592
merely,26.66576195,-33.53168488,266.6576195,-335.3168488
improved,22.39352608,-30.23072815,223.9352608,-302.3072815
elevated,0.096940644,-25.32432747,0.96940644,-253.2432747
Although,13.46268368,18.60952759,134.6268368,186.0952759
modeled,46.78147888,9.867947578,467.8147888,98.67947578
instruments,-30.73467636,-36.71127319,-307.3467636,-367.1127319
alarmism,10.12285423,11.61495781,101.2285423,116.1495781
Comparison,-10.40705299,-31.18213081,-104.0705299,-311.8213081
Marine,-21.38531303,30.5565567,-213.8531303,305.565567
co,-32.28417587,7.092414856,-322.8417587,70.92414856
Journal,-9.731930733,25.47408867,-97.31930733,254.7408867
Geophysical,-10.58234692,22.26343346,-105.8234692,222.6343346
uploads,-33.20143127,4.706912994,-332.0143127,47.06912994
final,2.531279802,13.41456223,25.31279802,134.1456223
consequence,24.14519119,9.743777275,241.4519119,97.43777275
generation,-10.46210194,-16.44036102,-104.6210194,-164.4036102
calls,25.1574173,12.44628334,251.574173,124.4628334
disastrous,-1.438726544,-16.7976532,-14.38726544,-167.976532
method,38.65260315,5.367443085,386.5260315,53.67443085
downtown,31.52531624,-28.61299515,315.2531624,-286.1299515
Analysis,-4.985447884,33.87761688,-49.85447884,338.7761688
downturn,33.18000793,-29.84457016,331.8000793,-298.4457016
Alabama,-17.8522377,27.02025604,-178.522377,270.2025604
etc,24.4494381,-28.04219055,244.494381,-280.4219055
missing,20.87927055,-9.44603157,208.7927055,-94.4603157
forced,20.25431442,-19.38928986,202.5431442,-193.8928986
suggesting,30.0866375,-4.187969685,300.866375,-41.87969685
drroyspencer,-32.19255447,6.986285686,-321.9255447,69.86285686
nasa,-30.44794655,-6.379938126,-304.4794655,-63.79938126
pattern,-17.77460289,-8.486327171,-177.7460289,-84.86327171
uncertainty,8.291176796,7.822537422,82.91176796,78.22537422
enlarge,-38.35191727,28.79698181,-383.5191727,287.9698181
derived,-10.24873829,-28.12728691,-102.4873829,-281.2728691
Anthony,-30.64691353,17.38278008,-306.4691353,173.8278008
Watts,-30.63297081,17.3685627,-306.3297081,173.685627
HadCRUT,34.0765686,-9.840261459,340.765686,-98.40261459
publication,0.029789595,14.92670631,0.29789595,149.2670631
AR,-9.732944489,48.79779053,-97.32944489,487.9779053
ipcc,-33.741642,4.023727417,-337.41642,40.23727417
ch,-33.61471939,4.114486217,-336.1471939,41.14486217
burned,-35.9854393,-17.51189995,-359.854393,-175.1189995
key,8.011709213,14.14544106,80.11709213,141.4544106
acres,-36.0125885,-17.47094917,-360.125885,-174.7094917
values,-14.79693604,-33.51360703,-147.9693604,-335.1360703
peaks,-12.51845455,-38.95451355,-125.1845455,-389.5451355
great,18.18240356,10.72080612,181.8240356,107.2080612
bottom,-0.965642035,-35.81562805,-9.65642035,-358.1562805
movie,2.656713724,46.44855881,26.56713724,464.4855881
speeding,36.38524628,-34.67419434,363.8524628,-346.7419434
thought,26.03115463,5.683671951,260.3115463,56.83671951
told,5.583819389,0.381766945,55.83819389,3.81766945
Illustration,-43.26662064,23.3475666,-432.6662064,233.475666
extremes,17.58961678,-19.92870522,175.8961678,-199.2870522
undetectable,-7.104720592,-45.1603775,-71.04720592,-451.603775
dating,-30.54056358,-36.89674759,-305.4056358,-368.9674759
imbie,-26.19227982,7.258324623,-261.9227982,72.58324623
Faster,-31.25325966,-9.321619034,-312.5325966,-93.21619034
press,-28.51723862,4.61558342,-285.1723862,46.1558342
greenland,-30.1121521,-7.312260151,-301.121521,-73.12260151
antarctica,-30.10798264,-7.351186275,-301.0798264,-73.51186275
edu,-36.41260147,13.35272503,-364.1260147,133.5272503
joint,-25.16492844,6.820746422,-251.6492844,68.20746422
Photo,-26.12954521,15.38435173,-261.2954521,153.8435173
pexels,-43.9328537,19.12215424,-439.328537,191.2215424
Benefits,6.143661499,37.69578552,61.43661499,376.9578552
reduces,-13.83474064,-17.520298,-138.3474064,-175.20298
greatly,4.103661537,-3.761621714,41.03661537,-37.61621714
doubling,-22.33228493,-12.3560667,-223.3228493,-123.560667
exceed,35.82764816,-16.16277313,358.2764816,-161.6277313
Commons,-18.97143745,27.21392822,-189.7143745,272.1392822
identified,-16.01843452,18.95129395,-160.1843452,189.5129395
MIT,-14.46498489,33.96828842,-144.6498489,339.6828842
Study,-18.52824593,31.99593544,-185.2824593,319.9593544
Assessments,29.0691967,13.64905357,290.691967,136.4905357
Implications,-21.88315773,24.85065079,-218.8315773,248.5065079
Richard,-17.61851883,23.09688377,-176.1851883,230.9688377
x,-24.67046738,1.41661036,-246.7046738,14.1661036
Surface,-33.7584877,19.31622505,-337.584877,193.1622505
Feedbacks,17.32098389,36.39038849,173.2098389,363.9038849
Remote,-19.42497635,11.23460674,-194.2497635,112.3460674
finding,35.81927109,27.46313858,358.1927109,274.6313858
longest,2.532417536,-38.16155243,25.32417536,-381.6155243
Real,-24.76258659,3.63560009,-247.6258659,36.3560009
Wind,-8.828796387,-20.4899292,-88.28796387,-204.899292
formation,42.48970795,-17.9476757,424.8970795,-179.476757
shear,9.051283836,-35.036129,90.51283836,-350.36129
admits,22.13884735,9.351142883,221.3884735,93.51142883
Tropical,-22.01081657,11.81115341,-220.1081657,118.1115341
months,-21.87804413,11.59022903,-218.7804413,115.9022903
experiencing,0.597053468,-32.18323517,5.97053468,-321.8323517
assets,-33.35762405,4.339829922,-333.5762405,43.39829922
necessarily,16.65034103,19.38858414,166.5034103,193.8858414
Instead,-11.60661221,-11.69983673,-116.0661221,-116.9983673
Extremes,-4.824394226,29.75495911,-48.24394226,297.5495911
temp,-34.26475906,8.924264908,-342.6475906,89.24264908
precip,-34.24141312,8.929592133,-342.4141312,89.29592133
Surveys,-13.05096626,18.49744987,-130.5096626,184.9744987
members,-19.54932594,-1.478915811,-195.4932594,-14.78915811
thirds,4.691446304,6.369742393,46.91446304,63.69742393
monitoring,-33.51952744,9.345705032,-335.1952744,93.45705032
implementing,-1.354773641,-6.638767242,-13.54773641,-66.38767242
effective,-0.611746907,-6.038714409,-6.11746907,-60.38714409
programs,-0.878493011,-8.375236511,-8.78493011,-83.75236511
opinions,12.87217236,6.41667223,128.7217236,64.1667223
politicized,-13.09806633,3.004238605,-130.9806633,30.04238605
surveys,33.64089584,20.67733383,336.4089584,206.7733383
Columbia,-14.28185749,33.62292862,-142.8185749,336.2292862
Princeton,-14.37727547,33.51979446,-143.7727547,335.1979446
served,-15.7134676,33.59788895,-157.134676,335.9788895
Dyson,5.223398685,12.45272446,52.23398685,124.5272446
Fred,-24.94007874,25.24786186,-249.4007874,252.4786186
Singer,-24.4881382,25.42290306,-244.881382,254.2290306
alleged,10.13867569,22.71575356,101.3867569,227.1575356
Disagree,0.43871507,39.23253632,4.3871507,392.3253632
USHCN,-33.22655487,13.62710953,-332.2655487,136.2710953
publications,-20.77902985,3.864704609,-207.7902985,38.64704609
proposals,10.1266613,0.017576935,101.266613,0.17576935
runs,28.15476418,-7.795835018,281.5476418,-77.95835018
imposing,-8.930263519,-18.71696091,-89.30263519,-187.1696091
Forcing,16.29235268,35.07189941,162.9235268,350.7189941
rest,2.805618525,28.23918343,28.05618525,282.3918343
Chinese,-15.04188919,10.48908138,-150.4188919,104.8908138
Taylor,-18.93079948,20.02076721,-189.3079948,200.2076721
allowed,2.383095741,11.9854641,23.83095741,119.854641
existed,-9.294118881,-37.27986908,-92.94118881,-372.7986908
nearby,10.21266174,-30.48309326,102.1266174,-304.8309326
lands,9.48734951,-30.79781151,94.8734951,-307.9781151
coast,2.181554079,-35.71136475,21.81554079,-357.1136475
Australian,-22.09368134,29.69728851,-220.9368134,296.9728851
bleached,-10.93456459,-42.42990875,-109.3456459,-424.2990875
development,9.924050331,-29.28319931,99.24050331,-292.8319931
Education,-13.03462315,26.95961571,-130.3462315,269.5961571
education,-20.11944199,33.76745224,-201.1944199,337.6745224
dots,-23.09336662,-35.66713333,-230.9336662,-356.6713333
locations,18.15754128,-26.46225548,181.5754128,-264.6225548
reflect,14.65738106,-1.767621517,146.5738106,-17.67621517
twentieth,39.88096237,-42.06816864,398.8096237,-420.6816864
twenty,-39.82337952,-10.81574249,-398.2337952,-108.1574249
Colorado,15.19339275,-40.08671951,151.9339275,-400.8671951
Geophysics,-13.24402237,23.16412926,-132.4402237,231.6412926
August,-10.27592182,26.93181992,-102.7592182,269.3181992
assertion,8.582614899,-10.27731514,85.82614899,-102.7731514
offset,7.546985149,-28.343153,75.46985149,-283.43153
dominated,16.12436485,-5.165013313,161.2436485,-51.65013313
multidecadal,28.77257156,-24.13071251,287.7257156,-241.3071251
lacking,-23.20562935,-15.72800541,-232.0562935,-157.2800541
arrived,7.077336311,1.731021166,70.77336311,17.31021166
proven,28.52829552,19.26765823,285.2829552,192.6765823
Survey,-29.30805016,25.8381691,-293.0805016,258.381691
Figures,13.17944813,-34.63903427,131.7944813,-346.3903427
previously,-8.418045044,13.37143993,-84.18045044,133.7143993
sort,23.12693405,6.346919537,231.2693405,63.46919537
database,-6.964652061,10.81323719,-69.64652061,108.1323719
noaas,-36.45193863,1.74527669,-364.5193863,17.4527669
receives,-8.843554497,-20.01696968,-88.43554497,-200.1696968
requiring,6.996038437,34.80028534,69.96038437,348.0028534
lengthy,-11.38931179,-17.89874268,-113.8931179,-178.9874268
mandates,-9.797459602,-19.56376839,-97.97459602,-195.6376839
force,-10.7573719,-18.74537849,-107.573719,-187.4537849
pay,-12.07018089,-18.63237381,-120.7018089,-186.3237381
benefit,-9.839895248,-17.47411919,-98.39895248,-174.7411919
advocates,-14.22922325,-20.05761719,-142.2922325,-200.5761719
counter,44.38323212,11.34988689,443.8323212,113.4988689
documentation,-8.83890152,21.85769844,-88.3890152,218.5769844
received,-9.576242447,21.23123932,-95.76242447,212.3123932
section,19.6411972,31.21881866,196.411972,312.1881866
Nearly,-13.70534515,-21.42155838,-137.0534515,-214.2155838
seek,6.616760731,19.96043396,66.16760731,199.6043396
prices,-14.07658768,-23.60469246,-140.7658768,-236.0469246
remained,17.57954025,-34.24492264,175.7954025,-342.4492264
enjoyed,15.22704887,-38.82128525,152.2704887,-388.2128525
maximum,-28.64232826,-19.74965096,-286.4232826,-197.4965096
allowable,-28.6617794,-19.71957397,-286.617794,-197.1957397
followed,13.82981682,-41.74163055,138.2981682,-417.4163055
agency,-27.35011482,12.81686783,-273.5011482,128.1686783
Tornado,-34.55621338,14.32770443,-345.5621338,143.2770443
Climatology,-33.96306992,14.81999397,-339.6306992,148.1999397
Trends,-34.47154999,13.58437443,-344.7154999,135.8437443
climatology,-26.47549248,-1.479332089,-264.7549248,-14.79332089
Both,-14.81494808,-38.96223831,-148.1494808,-389.6223831
snowpack,-23.74538994,-35.90624237,-237.4538994,-359.0624237
represent,26.83714104,21.51448059,268.3714104,215.1448059
defined,38.331604,13.54429722,383.31604,135.4429722
reference,8.986289024,19.16433334,89.86289024,191.6433334
Rutgers,-35.40569305,15.87126923,-354.0569305,158.7126923
Snow,-35.97060394,16.05929375,-359.7060394,160.5929375
Lab,-35.84043884,15.63234234,-358.4043884,156.3234234
rutgers,-36.20572662,15.37123108,-362.0572662,153.7123108
snowcover,-36.59814072,15.19828796,-365.9814072,151.9828796
php,-37.38560104,15.06060982,-373.8560104,150.6060982
ui,-37.70469284,15.09047985,-377.0469284,150.9047985
nhland,-37.89056015,15.13890362,-378.9056015,151.3890362
date,-6.430405617,13.97536945,-64.30405617,139.7536945
Bell,-18.40523338,19.33773994,-184.0523338,193.3773994
professor,-15.1648407,26.34881401,-151.648407,263.4881401
Houston,-18.9730835,13.00024319,-189.730835,130.0024319
authoritative,7.043158531,22.00852966,70.43158531,220.0852966
resource,7.731156826,13.70127487,77.31156826,137.0127487
edition,-15.62160301,9.777877808,-156.2160301,97.77877808
extraordinary,-0.306694865,16.18166161,-3.06694865,161.8166161
NIPCC,9.031974792,41.95905304,90.31974792,419.5905304
Ph,-25.13536835,23.8002758,-251.3536835,238.002758
journalists,19.27480698,12.22101974,192.7480698,122.2101974
policymakers,7.112001896,18.86531258,71.12001896,188.6531258
thorough,-22.28398132,9.44624424,-222.8398132,94.4624424
Biological,9.96812439,36.7181778,99.6812439,367.181778
approach,-10.18958282,-2.37169075,-101.8958282,-23.7169075
Judith,-15.8889246,25.44787598,-158.889246,254.4787598
Curry,-16.38034058,25.29777908,-163.8034058,252.9777908
chair,-15.4664793,25.84499741,-154.664793,258.4499741
School,-15.23232269,26.42590332,-152.3232269,264.2590332
CCR,11.4300375,34.71923065,114.300375,347.1923065
open,23.46554565,12.70046806,234.6554565,127.0046806
Geology,-14.22356129,24.16878128,-142.2356129,241.6878128
essential,20.03588486,0.77589345,200.3588486,7.7589345
signal,21.67721367,-19.50369644,216.7721367,-195.0369644
assumed,32.41590118,6.968461514,324.1590118,69.68461514
properly,4.10597229,-15.57214832,41.0597229,-155.7214832
swamping,18.72377014,-30.10604286,187.2377014,-301.0604286
facts,25.69399452,4.114398956,256.9399452,41.14398956
emeritus,-13.17753124,22.66407585,-131.7753124,226.6407585
Cato,-17.97356987,31.70658112,-179.7356987,317.0658112
Craig,-26.09391212,24.41887856,-260.9391212,244.1887856
Idso,-26.51166344,24.52493286,-265.1166344,245.2493286
Robert,-25.48548889,25.29196548,-254.8548889,252.9196548
Carter,-25.92713165,26.05459785,-259.2713165,260.5459785
Arlington,-19.09173012,5.495132446,-190.9173012,54.95132446
Heights,-19.13545036,5.437393188,-191.3545036,54.37393188
portions,-11.71791935,-17.16351509,-117.1791935,-171.6351509
views,7.967306614,9.930117607,79.67306614,99.30117607
copies,-19.28154945,8.663955688,-192.8154945,86.63955688
copy,-19.39133453,8.599430084,-193.9133453,85.99430084
passed,-15.19021893,12.20242023,-151.9021893,122.0242023
Preface,-15.09262276,8.358035088,-150.9262276,83.58035088
Edition,-15.11594391,8.331272125,-151.1594391,83.31272125
Key,18.60887337,31.61947632,186.0887337,316.1947632
Findings,13.80804443,33.12997437,138.0804443,331.2997437
Introduction,19.87494278,9.866249084,198.7494278,98.66249084
Method,15.20341873,31.25667,152.0341873,312.5667
Flawed,19.98799706,26.97376251,199.8799706,269.7376251
Postulates,20.99612427,31.1809597,209.9612427,311.809597
Unreliable,16.48578644,31.8650074,164.8578644,318.650074
Circumstantial,16.64831734,31.77324867,166.4831734,317.7324867
Authors,4.94296217,22.85436058,49.4296217,228.5436058
declared,-10.67384434,5.259410858,-106.7384434,52.59410858
mankind,3.693203211,-17.25261116,36.93203211,-172.5261116
alarm,15.67699051,15.72965145,156.7699051,157.2965145
president,-5.656219482,15.09523582,-56.56219482,150.9523582
Marita,-28.54370499,36.10547256,-285.4370499,361.0547256
Noon,-28.56201744,36.15737915,-285.6201744,361.5737915
Responsible,-28.29535866,35.1513176,-282.9535866,351.513176
relations,-4.954810619,5.210983753,-49.54810619,52.10983753
seem,20.78670692,9.761692047,207.8670692,97.61692047
catastrophe,26.95186615,-20.59688377,269.5186615,-205.9688377
WHY,-16.46398926,54.61556244,-164.6398926,546.1556244
SCIENTISTS,-16.55138969,54.56194305,-165.5138969,545.6194305
DISAGREE,-16.69521332,54.4732399,-166.9521332,544.732399
ABOUT,-17.21825027,54.14893723,-172.1825027,541.4893723
GLOBAL,-17.40926552,54.02499771,-174.0926552,540.2499771
WARMING,-17.49256706,53.9718132,-174.9256706,539.718132
nonetheless,19.05484581,1.367815137,190.5484581,13.67815137
freedom,-20.29347229,0.831436813,-202.9347229,8.31436813
consequential,18.62367058,-5.425011158,186.2367058,-54.25011158
Washington,-17.18734932,31.76033592,-171.8734932,317.6033592
narrative,15.39004421,2.785409689,153.9004421,27.85409689
proportion,15.42053986,2.166953087,154.2053986,21.66953087
regulations,-9.063097,-13.57350636,-90.63097,-135.7350636
politically,17.03654099,-5.817176342,170.3654099,-58.17176342
silent,15.71036816,7.300287247,157.1036816,73.00287247
speech,-18.20516586,25.47657013,-182.0516586,254.7657013
stated,34.27194595,4.644179344,342.7194595,46.44179344
Their,14.21377563,28.00067711,142.1377563,280.0067711
disagreements,44.28816986,18.91018295,442.8816986,189.1018295
advocacy,12.24222565,9.555012703,122.4222565,95.55012703
mainstream,13.41391563,9.478363037,134.1391563,94.78363037
document,16.53858757,-2.231403828,165.3858757,-22.31403828
written,3.005574942,16.6742878,30.05574942,166.742878
regarded,19.28039932,13.33202267,192.8039932,133.3202267
Daily,-10.62837982,29.54019928,-106.2837982,295.4019928
took,-14.9204216,10.32654476,-149.204216,103.2654476
session,-14.07107639,10.10342312,-140.7107639,101.0342312
Framework,-26.72427368,42.66839218,-267.2427368,426.6839218
Convention,-26.72795105,42.66319275,-267.2795105,426.6319275
editors,0.762010157,11.01121426,7.62010157,110.1121426
upon,-12.37797737,-6.576683044,-123.7797737,-65.76683044
volume,-1.21575582,16.26307869,-12.1575582,162.6307869
hardly,7.253878593,1.757196546,72.53878593,17.57196546
title,14.76381016,16.66121674,147.6381016,166.6121674
summarizes,19.53230286,34.65437698,195.3230286,346.5437698
sciences,-16.55542564,33.92314148,-165.5542564,339.2314148
volumes,8.216252327,16.91127205,82.16252327,169.1127205
elected,-12.85770416,4.959004879,-128.5770416,49.59004879
opinion,17.1289711,7.314554691,171.289711,73.14554691
revised,-14.1800642,15.23597145,-141.800642,152.3597145
Christy,-19.22351456,22.27887154,-192.2351456,222.7887154
distinguished,-11.69420242,15.9342804,-116.9420242,159.342804
Committee,-18.79058075,28.02890396,-187.9058075,280.2890396
merits,24.5696106,10.53092384,245.696106,105.3092384
editing,-13.76995373,13.53786469,-137.6995373,135.3786469
critics,-22.23990631,0.985459447,-222.3990631,9.85459447
visit,-18.44191742,4.426320076,-184.4191742,44.26320076
Joseph,-12.881073,14.31730938,-128.81073,143.1730938
Bast,-12.9001236,14.35148335,-129.001236,143.5148335
Executive,-1.539083481,17.08783722,-15.39083481,170.8783722
debates,9.68032074,1.823648572,96.8032074,18.23648572
overwhelming,13.84179401,7.418918133,138.4179401,74.18918133
Politicians,7.819334507,23.91185951,78.19334507,239.1185951
Aeronautics,-17.138237,28.78293228,-171.38237,287.8293228
disagreement,18.9460659,8.526655197,189.460659,85.26655197
resolved,19.14380455,5.306380749,191.4380455,53.06380749
validated,19.15241241,5.324345589,191.5241241,53.24345589
titled,4.096204758,45.73125839,40.96204758,457.3125839
Costs,-2.587944984,34.223526,-25.87944984,342.23526
scholars,9.028845787,16.30677223,90.28845787,163.0677223
interpret,44.60463333,19.34693718,446.0463333,193.4693718
agenda,33.09342194,16.5669384,330.9342194,165.669384
motivated,16.39980507,-5.018744469,163.9980507,-50.18744469
staff,-20.06995583,4.688080311,-200.6995583,46.88080311
nonprofit,-19.62122345,33.44259644,-196.2122345,334.4259644
overlooked,14.21950912,11.85810661,142.1950912,118.5810661
combustion,14.25960732,11.68990898,142.5960732,116.8990898
commonly,31.8262825,7.229193687,318.262825,72.29193687
favor,34.17679977,17.68015671,341.7679977,176.8015671
interdisciplinary,7.556548595,34.54127884,75.56548595,345.4127884
insights,7.134921551,34.46813965,71.34921551,344.6813965
mastery,9.161108971,16.60006905,91.61108971,166.0006905
disciplines,9.358304977,16.47981644,93.58304977,164.7981644
Fundamental,43.45670319,18.57678986,434.5670319,185.7678986
uncertainties,42.54598618,17.76602936,425.4598618,177.6602936
arise,43.70402145,18.68804932,437.0402145,186.8804932
insufficient,43.65301132,18.6269207,436.5301132,186.269207
parameters,44.65062714,18.75912666,446.5062714,187.5912666
disseminate,36.44942474,27.31719589,364.4942474,273.1719589
credible,36.45478439,27.1447525,364.5478439,271.447525
allege,32.9222374,16.77153587,329.222374,167.7153587
corrupt,32.80957794,16.56104279,328.0957794,165.6104279
Origins,27.1085968,30.04164696,271.085968,300.4164696
careerism,27.27421379,29.87398529,272.7421379,298.7398529
grant,27.16238594,30.00800133,271.6238594,300.0800133
confirmation,27.26806259,29.44692802,272.6806259,294.4692802
writings,35.88889694,5.347717285,358.8889694,53.47717285
rarely,35.9617691,5.220835686,359.617691,52.20835686
explicitly,33.66484451,4.577234745,336.6484451,45.77234745
indices,26.89076042,-22.3930645,268.9076042,-223.930645
contradiction,37.8234024,5.889288425,378.234024,58.89288425
assumes,39.22375488,4.279061794,392.2375488,42.79061794
duty,37.14595413,7.392014027,371.4595413,73.92014027
GCMs,46.29248047,8.082556725,462.9248047,80.82556725
poorly,46.83040619,9.539932251,468.3040619,95.39932251
modelers,46.53868103,9.443292618,465.3868103,94.43292618
exclude,44.91002655,11.77726936,449.1002655,117.7726936
mission,44.13250351,11.52858162,441.3250351,115.2858162
ppm,-23.05299568,-11.19180202,-230.5299568,-111.9180202
Wm,-21.14498901,-9.531666756,-211.4498901,-95.31666756
facie,-21.18896866,-9.236233711,-211.8896866,-92.36233711
wide,45.51201248,4.575634003,455.1201248,45.75634003
Neither,21.52980995,31.43759537,215.2980995,314.3759537
lay,22.73199844,3.782222986,227.3199844,37.82222986
precede,13.80304146,-42.6925087,138.0304146,-426.925087
Therefore,18.70473671,-19.45341301,187.0473671,-194.5341301
icecaps,-3.242149591,-52.47472382,-32.42149591,-524.7472382
unnatural,-2.785629034,-52.5828476,-27.85629034,-525.828476
constitute,-2.773258209,-52.73733139,-27.73258209,-527.3733139
Best,-24.86381912,3.791518927,-248.6381912,37.91518927
exhibit,43.73174667,-7.558034897,437.3174667,-75.58034897
weak,9.237721443,-41.14493942,92.37721443,-411.4493942
measures,10.84354496,-45.02318954,108.4354496,-450.2318954
hydrosphere,30.35738182,-23.63819504,303.5738182,-236.3819504
regionally,30.24387932,-23.62525177,302.4387932,-236.2525177
rhythmicity,29.28547287,-23.66617393,292.8547287,-236.6617393
convincing,-23.16971588,-47.29974365,-231.6971588,-472.9974365
relationship,42.22670364,-11.90380001,422.2670364,-119.0380001
established,-23.20076561,-47.31539917,-232.0076561,-473.1539917
exclusively,6.775238037,20.17185974,67.75238037,201.7185974
nongovernment,5.953739166,19.32408714,59.53739166,193.2408714
conflicts,5.717013359,18.96631432,57.17013359,189.6631432
interest,5.949756622,18.34729958,59.49756622,183.4729958
charge,-12.03325367,-5.469793797,-120.3325367,-54.69793797
hazards,-13.84848022,-6.529144764,-138.4848022,-65.29144764
apply,-13.22639561,-6.081597328,-132.2639561,-60.81597328
geography,-14.36246395,-5.914838791,-143.6246395,-59.14838791
geology,-14.52113819,-5.805940151,-145.2113819,-58.05940151
culture,-14.3991375,-5.741675377,-143.991375,-57.41675377
invest,-14.14913559,2.589125395,-141.4913559,25.89125395
scarce,-14.09745312,2.519822598,-140.9745312,25.19822598
quixotic,-13.98238373,2.434925079,-139.8238373,24.34925079
attention,-16.40331268,2.779312849,-164.0331268,27.79312849
appears,14.72675323,19.52240753,147.2675323,195.2240753
Association,-9.00258255,18.88033295,-90.0258255,188.8033295
Advancement,-8.874740601,18.90461349,-88.74740601,189.0461349
AAAS,-8.408908844,18.64136887,-84.08908844,186.4136887
counting,34.10213852,20.09405708,341.0213852,200.9405708
exercises,34.00899887,20.11504936,340.0899887,201.1504936
concerning,15.08827591,39.6689682,150.8827591,396.689682
methodology,33.18419647,12.35716915,331.8419647,123.5716915
appeals,33.29276276,11.6126709,332.9276276,116.126709
precautionary,32.87591171,11.31356525,328.7591171,113.1356525
principle,32.69433975,11.32247639,326.9433975,113.2247639
postulates,35.20529175,12.18737984,352.0529175,121.8737984
circumstantial,35.52254486,12.40145302,355.2254486,124.0145302
implications,30.48016357,10.23086166,304.8016357,102.3086166
Chapters,-0.969546378,16.78321648,-9.69546378,167.8321648
Lead,4.805923462,22.92366982,48.05923462,229.2366982
